"code","broader","label_en","label_fr","label_es","label_ru","alternative","definition","note","uri"
"2818","281","Manufacture of power-driven hand tools","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2818"
"2819","281","Manufacture of other general-purpose machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2819"
"282","28","Manufacture of special-purpose machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/282"
"2821","282","Manufacture of agricultural and forestry machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2821"
"2822","282","Manufacture of metal-forming machinery and machine tools","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2822"
"2823","282","Manufacture of machinery for metallurgy","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2823"
"2824","282","Manufacture of machinery for mining, quarrying and construction","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2824"
"2825","282","Manufacture of machinery for food, beverage and tobacco processing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2825"
"2826","282","Manufacture of machinery for textile, apparel and leather production","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2826"
"2829","282","Manufacture of other special-purpose machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2829"
"29","C","Manufacture of motor vehicles, trailers and semi-trailers","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/29"
"291","29","Manufacture of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/291"
"2910","291","Manufacture of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2910"
"292","29","Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/292"
"2920","292","Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2920"
"293","29","Manufacture of parts and accessories for motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/293"
"2930","293","Manufacture of parts and accessories for motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/2930"
"30","C","Manufacture of other transport equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/30"
"301","30","Building of ships and boats","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/301"
"3011","301","Building of ships and floating structures","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3011"
"3012","301","Building of pleasure and sporting boats","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3012"
"302","30","Manufacture of railway locomotives and rolling stock","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/302"
"3020","302","Manufacture of railway locomotives and rolling stock","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3020"
"303","30","Manufacture of air and spacecraft and related machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/303"
"3030","303","Manufacture of air and spacecraft and related machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3030"
"304","30","Manufacture of military fighting vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/304"
"3040","304","Manufacture of military fighting vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3040"
"309","30","Manufacture of transport equipment n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/309"
"3091","309","Manufacture of motorcycles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3091"
"3092","309","Manufacture of bicycles and invalid carriages","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3092"
"3099","309","Manufacture of other transport equipment n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3099"
"31","C","Manufacture of furniture","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/31"
"310","31","Manufacture of furniture","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/310"
"3100","310","Manufacture of furniture","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3100"
"32","C","Other manufacturing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/32"
"321","32","Manufacture of jewellery, bijouterie and related articles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/321"
"3211","321","Manufacture of jewellery and related articles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3211"
"3212","321","Manufacture of imitation jewellery and related articles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3212"
"322","32","Manufacture of musical instruments","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/322"
"3220","322","Manufacture of musical instruments","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3220"
"323","32","Manufacture of sports goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/323"
"3230","323","Manufacture of sports goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3230"
"324","32","Manufacture of games and toys","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/324"
"3240","324","Manufacture of games and toys","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3240"
"325","32","Manufacture of medical and dental instruments and supplies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/325"
"3250","325","Manufacture of medical and dental instruments and supplies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3250"
"329","32","Other manufacturing n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/329"
"3290","329","Other manufacturing n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3290"
"33","C","Repair and installation of machinery and equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/33"
"331","33","Repair of fabricated metal products, machinery and equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/331"
"3311","331","Repair of fabricated metal products","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3311"
"3312","331","Repair of machinery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3312"
"3313","331","Repair of electronic and optical equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3313"
"3314","331","Repair of electrical equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3314"
"3315","331","Repair of transport equipment, except motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3315"
"3319","331","Repair of other equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3319"
"332","33","Installation of industrial machinery and equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/332"
"3320","332","Installation of industrial machinery and equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3320"
"35","D","Electricity, gas, steam and air conditioning supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/35"
"351","35","Electric power generation, transmission and distribution","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/351"
"3510","351","Electric power generation, transmission and distribution","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3510"
"352","35","Manufacture of gas; distribution of gaseous fuels through mains","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/352"
"3520","352","Manufacture of gas; distribution of gaseous fuels through mains","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3520"
"353","35","Steam and air conditioning supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/353"
"3530","353","Steam and air conditioning supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3530"
"36","E","Water collection, treatment and supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/36"
"360","36","Water collection, treatment and supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/360"
"3600","360","Water collection, treatment and supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3600"
"37","E","Sewerage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/37"
"370","37","Sewerage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/370"
"3700","370","Sewerage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3700"
"38","E","Waste collection, treatment and disposal activities; materials recovery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/38"
"381","38","Waste collection","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/381"
"3811","381","Collection of non-hazardous waste","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3811"
"3812","381","Collection of hazardous waste","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3812"
"382","38","Waste treatment and disposal","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/382"
"3821","382","Treatment and disposal of non-hazardous waste","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3821"
"3822","382","Treatment and disposal of hazardous waste","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3822"
"383","38","Materials recovery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/383"
"3830","383","Materials recovery","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3830"
"39","E","Remediation activities and other waste management services","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/39"
"390","39","Remediation activities and other waste management services","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/390"
"3900","390","Remediation activities and other waste management services","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/3900"
"41","F","Construction of buildings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/41"
"410","41","Construction of buildings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/410"
"4100","410","Construction of buildings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4100"
"42","F","Civil engineering","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/42"
"421","42","Construction of roads and railways","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/421"
"4210","421","Construction of roads and railways","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4210"
"422","42","Construction of utility projects","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/422"
"4220","422","Construction of utility projects","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4220"
"429","42","Construction of other civil engineering projects","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/429"
"4290","429","Construction of other civil engineering projects","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4290"
"43","F","Specialized construction activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/43"
"431","43","Demolition and site preparation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/431"
"4311","431","Demolition","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4311"
"4312","431","Site preparation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4312"
"432","43","Electrical, plumbing and other construction installation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/432"
"4321","432","Electrical installation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4321"
"4322","432","Plumbing, heat and air-conditioning installation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4322"
"4329","432","Other construction installation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4329"
"433","43","Building completion and finishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/433"
"4330","433","Building completion and finishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4330"
"439","43","Other specialized construction activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/439"
"4390","439","Other specialized construction activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4390"
"45","G","Wholesale and retail trade and repair of motor vehicles and motorcycles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/45"
"451","45","Sale of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/451"
"4510","451","Sale of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4510"
"452","45","Maintenance and repair of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/452"
"4520","452","Maintenance and repair of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4520"
"453","45","Sale of motor vehicle parts and accessories","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/453"
"4530","453","Sale of motor vehicle parts and accessories","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4530"
"454","45","Sale, maintenance and repair of motorcycles and related parts and accessories","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/454"
"4540","454","Sale, maintenance and repair of motorcycles and related parts and accessories","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4540"
"46","G","Wholesale trade, except of motor vehicles and motorcycles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/46"
"461","46","Wholesale on a fee or contract basis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/461"
"4610","461","Wholesale on a fee or contract basis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4610"
"462","46","Wholesale of agricultural raw materials and live animals","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/462"
"4620","462","Wholesale of agricultural raw materials and live animals","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4620"
"463","46","Wholesale of food, beverages and tobacco","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/463"
"4630","463","Wholesale of food, beverages and tobacco","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4630"
"464","46","Wholesale of household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/464"
"4641","464","Wholesale of textiles, clothing and footwear","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4641"
"4649","464","Wholesale of other household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4649"
"465","46","Wholesale of machinery, equipment and supplies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/465"
"4651","465","Wholesale of computers, computer peripheral equipment and software","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4651"
"4652","465","Wholesale of electronic and telecommunications equipment and parts","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4652"
"4653","465","Wholesale of agricultural machinery, equipment and supplies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4653"
"4659","465","Wholesale of other machinery and equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4659"
"466","46","Other specialized wholesale","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/466"
"4661","466","Wholesale of solid, liquid and gaseous fuels and related products","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4661"
"4662","466","Wholesale of metals and metal ores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4662"
"4663","466","Wholesale of construction materials, hardware, plumbing and heating equipment and supplies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4663"
"4669","466","Wholesale of waste and scrap and other products n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4669"
"469","46","Non-specialized wholesale trade","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/469"
"4690","469","Non-specialized wholesale trade","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4690"
"47","G","Retail trade, except of motor vehicles and motorcycles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/47"
"471","47","Retail sale in non-specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/471"
"4711","471","Retail sale in non-specialized stores with food, beverages or tobacco predominating","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4711"
"4719","471","Other retail sale in non-specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4719"
"472","47","Retail sale of food, beverages and tobacco in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/472"
"4721","472","Retail sale of food in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4721"
"4722","472","Retail sale of beverages in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4722"
"4723","472","Retail sale of tobacco products in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4723"
"473","47","Retail sale of automotive fuel in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/473"
"4730","473","Retail sale of automotive fuel in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4730"
"474","47","Retail sale of information and communications equipment in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/474"
"4741","474","Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4741"
"4742","474","Retail sale of audio and video equipment in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4742"
"475","47","Retail sale of other household equipment in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/475"
"4751","475","Retail sale of textiles in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4751"
"4752","475","Retail sale of hardware, paints and glass in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4752"
"4753","475","Retail sale of carpets, rugs, wall and floor coverings in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4753"
"4759","475","Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4759"
"476","47","Retail sale of cultural and recreation goods in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/476"
"4761","476","Retail sale of books, newspapers and stationary in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4761"
"4762","476","Retail sale of music and video recordings in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4762"
"4763","476","Retail sale of sporting equipment in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4763"
"4764","476","Retail sale of games and toys in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4764"
"477","47","Retail sale of other goods in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/477"
"4771","477","Retail sale of clothing, footwear and leather articles in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4771"
"4772","477","Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4772"
"4773","477","Other retail sale of new goods in specialized stores","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4773"
"4774","477","Retail sale of second-hand goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4774"
"478","47","Retail sale via stalls and markets","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/478"
"4781","478","Retail sale via stalls and markets of food, beverages and tobacco products","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4781"
"4782","478","Retail sale via stalls and markets of textiles, clothing and footwear","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4782"
"4789","478","Retail sale via stalls and markets of other goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4789"
"479","47","Retail trade not in stores, stalls or markets","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/479"
"4791","479","Retail sale via mail order houses or via Internet","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4791"
"4799","479","Other retail sale not in stores, stalls or markets","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4799"
"49","H","Land transport and transport via pipelines","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/49"
"491","49","Transport via railways","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/491"
"4911","491","Passenger rail transport, interurban","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4911"
"4912","491","Freight rail transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4912"
"492","49","Other land transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/492"
"4921","492","Urban and suburban passenger land transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4921"
"4922","492","Other passenger land transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4922"
"4923","492","Freight transport by road","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4923"
"493","49","Transport via pipeline","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/493"
"4930","493","Transport via pipeline","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/4930"
"50","H","Water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/50"
"501","50","Sea and coastal water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/501"
"5011","501","Sea and coastal passenger water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5011"
"5012","501","Sea and coastal freight water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5012"
"502","50","Inland water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/502"
"5021","502","Inland passenger water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5021"
"5022","502","Inland freight water transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5022"
"51","H","Air transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/51"
"511","51","Passenger air transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/511"
"5110","511","Passenger air transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5110"
"512","51","Freight air transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/512"
"5120","512","Freight air transport","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5120"
"52","H","Warehousing and support activities for transportation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/52"
"521","52","Warehousing and storage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/521"
"5210","521","Warehousing and storage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5210"
"522","52","Support activities for transportation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/522"
"5221","522","Service activities incidental to land transportation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5221"
"5222","522","Service activities incidental to water transportation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5222"
"5223","522","Service activities incidental to air transportation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5223"
"5224","522","Cargo handling","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5224"
"5229","522","Other transportation support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5229"
"53","H","Postal and courier activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/53"
"531","53","Postal activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/531"
"5310","531","Postal activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5310"
"532","53","Courier activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/532"
"5320","532","Courier activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5320"
"55","I","Accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/55"
"551","55","Short term accommodation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/551"
"5510","551","Short term accommodation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5510"
"552","55","Camping grounds, recreational vehicle parks and trailer parks","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/552"
"5520","552","Camping grounds, recreational vehicle parks and trailer parks","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5520"
"559","55","Other accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/559"
"5590","559","Other accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5590"
"56","I","Food and beverage service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/56"
"561","56","Restaurants and mobile food service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/561"
"5610","561","Restaurants and mobile food service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5610"
"562","56","Event catering and other food service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/562"
"5621","562","Event catering","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5621"
"5629","562","Other food service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5629"
"563","56","Beverage serving activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/563"
"5630","563","Beverage serving activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5630"
"58","J","Publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/58"
"581","58","Publishing of books, periodicals and other publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/581"
"5811","581","Book publishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5811"
"5812","581","Publishing of directories and mailing lists","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5812"
"5813","581","Publishing of newspapers, journals and periodicals","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5813"
"5819","581","Other publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5819"
"582","58","Software publishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/582"
"5820","582","Software publishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5820"
"59","J","Motion picture, video and television programme production, sound recording and music publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/59"
"591","59","Motion picture, video and television programme activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/591"
"5911","591","Motion picture, video and television programme production activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5911"
"5912","591","Motion picture, video and television programme post-production activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5912"
"5913","591","Motion picture, video and television programme distribution activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5913"
"5914","591","Motion picture projection activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5914"
"592","59","Sound recording and music publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/592"
"5920","592","Sound recording and music publishing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/5920"
"60","J","Programming and broadcasting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/60"
"601","60","Radio broadcasting","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/601"
"6010","601","Radio broadcasting","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6010"
"602","60","Television programming and broadcasting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/602"
"6020","602","Television programming and broadcasting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6020"
"61","J","Telecommunications","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/61"
"611","61","Wired telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/611"
"6110","611","Wired telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6110"
"612","61","Wireless telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/612"
"6120","612","Wireless telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6120"
"613","61","Satellite telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/613"
"6130","613","Satellite telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6130"
"619","61","Other telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/619"
"6190","619","Other telecommunications activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6190"
"62","J","Computer programming, consultancy and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/62"
"620","62","Computer programming, consultancy and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/620"
"6201","620","Computer programming activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6201"
"6202","620","Computer consultancy and computer facilities management activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6202"
"6209","620","Other information technology and computer service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6209"
"63","J","Information service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/63"
"631","63","Data processing, hosting and related activities; web portals","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/631"
"6311","631","Data processing, hosting and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6311"
"6312","631","Web portals","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6312"
"639","63","Other information service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/639"
"6391","639","News agency activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6391"
"6399","639","Other information service activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6399"
"64","K","Financial service activities, except insurance and pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/64"
"641","64","Monetary intermediation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/641"
"6411","641","Central banking","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6411"
